,tv,radio,social_media,influencer,sales
2828,61000.0,24664.07,643.44,Micro,223247.31
2829,56000.0,9690.67,2552.76,Nano,196078.63
2830,29000.0,16799.19,4279.0,Micro,101904.6
2831,31000.0,7985.64,789.06,Mega,112952.58
2832,29000.0,9850.78,1774.85,Nano,96694.36
2833,82000.0,34767.79,4248.04,Micro,292177.42
2834,78000.0,26537.72,3961.28,Macro,280858.86
2835,99000.0,30668.86,4401.73,Nano,351421.15
2836,99000.0,34512.95,4817.67,Macro,347672.34
2837,46000.0,15553.42,1648.89,Mega,161736.87
2838,37000.0,15550.91,381.85,Nano,130384.13
2839,67000.0,33478.45,6272.88,Macro,233138.24
2840,82000.0,21687.01,2537.91,Nano,290618.18
2841,42000.0,9381.88,3464.1,Mega,147487.07
2842,22000.0,13326.53,3470.84,Micro,80424.95
2843,73000.0,22361.02,2236.35,Nano,262597.45
2844,41000.0,7125.22,1156.61,Mega,148225.76
2845,100000.0,44560.41,8470.34,Nano,357092.49
2846,29000.0,8712.06,2585.12,Macro,104712.45
2847,19000.0,10617.1,1277.72,Macro,68243.93
2848,37000.0,5580.49,4347.29,Macro,134445.97
2849,45000.0,9016.53,2779.56,Micro,157405.87
2850,51000.0,19316.07,3605.94,Macro,184699.81
2851,100000.0,39303.22,7077.22,Micro,355895.1
2852,56000.0,15384.15,1618.39,Mega,197273.01
2853,23000.0,3510.26,1060.98,Micro,84486.59
2854,100000.0,30435.36,5012.8,Mega,353838.19
2855,16000.0,5769.0,167.73,Macro,58282.62
2856,95000.0,33732.25,2828.38,Micro,337155.02
2857,18000.0,3998.15,550.34,Mega,62534.64
2858,94000.0,32162.65,4178.85,Mega,336523.67
2859,58000.0,23291.03,1819.78,Macro,202354.54
2860,11000.0,10434.94,3021.1,Micro,39056.71
2861,88000.0,26890.88,5091.68,Mega,311046.1
2862,33000.0,16567.95,3220.24,Nano,117856.1
2863,69000.0,20972.13,3386.16,Nano,242465.26
2864,47000.0,13471.42,2441.22,Macro,167704.54
2865,32000.0,13431.85,1969.66,Micro,113335.47
2866,89000.0,34192.86,7280.94,Micro,317714.62
2867,83000.0,27923.72,8566.79,Macro,295505.55
2868,64000.0,26713.6,7772.85,Micro,229952.86
2869,67000.0,15142.14,2249.62,Macro,240107.73
2870,100000.0,23354.54,4472.03,Micro,356268.42
2871,46000.0,9847.54,2944.59,Micro,166652.36
2872,42000.0,10595.55,2411.61,Mega,149363.28
2873,15000.0,4852.19,5603.54,Macro,52007.97
2874,32000.0,15405.16,4049.89,Nano,109146.96
2875,74000.0,19114.91,4485.97,Nano,259900.72
2876,50000.0,18172.74,5722.84,Micro,181276.27
2877,29000.0,4595.23,581.27,Micro,104514.55
2878,43000.0,24209.96,7407.49,Micro,150998.19
2879,97000.0,28375.34,6324.93,Macro,348546.47
2880,35000.0,14136.81,1571.68,Mega,126774.92
2881,80000.0,28505.16,5403.04,Mega,284909.0
2882,72000.0,18125.93,3547.4,Nano,257381.64
2883,85000.0,36245.44,8863.22,Macro,305739.47
2884,54000.0,17472.78,1477.32,Macro,194026.26
2885,36000.0,15194.45,2799.22,Mega,128021.19
2886,23000.0,4510.09,33.65,Mega,77402.15
2887,13000.0,1470.31,1231.38,Micro,49285.03
2888,62000.0,15967.14,1180.41,Macro,220054.76
2889,36000.0,3478.91,1239.67,Mega,125612.28
2890,47000.0,19422.4,3602.29,Macro,167120.8
2891,69000.0,21008.09,2478.18,Micro,244181.84
2892,65000.0,15697.84,3011.9,Mega,232670.24
2893,20000.0,11757.33,3733.75,Nano,70207.7
2894,40000.0,13566.92,3323.88,Mega,140373.73
2895,33000.0,13552.09,5696.14,Micro,119686.86
2896,30000.0,6626.4,2827.16,Mega,109082.96
2897,29000.0,969.18,1101.27,Micro,102458.26
2898,27000.0,2045.59,51.93,Nano,92929.57
2899,90000.0,33806.12,6278.58,Mega,322660.71
2900,59000.0,22196.99,4710.26,Mega,210844.35
2901,75000.0,23482.96,3750.27,Micro,263375.04
2902,75000.0,32430.91,1524.15,Macro,265874.97
2903,13000.0,1237.6,2447.64,Micro,46574.02
2904,18000.0,10655.29,1368.27,Micro,64709.88
2905,31000.0,6705.39,1997.2,Micro,112070.64
2906,36000.0,9099.16,1051.39,Micro,125486.72
2907,70000.0,26161.07,3582.99,Mega,247480.35
2908,88000.0,27655.93,3643.03,Micro,310077.14
2909,42000.0,6581.33,1641.51,Macro,148464.82
2910,32000.0,8459.39,474.24,Mega,115552.5
2911,38000.0,18436.96,2419.84,Macro,140531.19
2912,86000.0,25257.07,696.33,Macro,303561.44
2913,89000.0,27819.48,5228.49,Mega,318270.85
2914,45000.0,6951.53,1566.33,Macro,160547.11
2915,91000.0,26286.26,6917.55,Micro,328484.6
2916,46000.0,13666.67,5592.58,Macro,167135.28
2917,78000.0,24587.85,4628.86,Macro,276260.38
2918,70000.0,29760.77,5814.95,Macro,247813.27
2919,100000.0,36675.05,7344.05,Micro,356746.78
2920,62000.0,19004.47,255.73,Macro,224774.13
2921,56000.0,25652.64,3484.75,Micro,194243.08
2922,98000.0,25802.64,4420.55,Macro,350201.99
2923,32000.0,17011.94,2682.33,Micro,115354.34
2924,34000.0,13939.86,1153.34,Mega,124478.1
2925,58000.0,12191.81,1666.53,Nano,209924.04
2926,10000.0,688.75,982.76,Mega,33459.89
2927,13000.0,747.72,1912.69,Macro,45757.23
2928,14000.0,7442.17,1954.88,Micro,54516.56
2929,38000.0,17828.63,1823.41,Nano,140773.71
2930,61000.0,20042.07,1427.89,Micro,215313.08
2931,23000.0,11326.25,1308.26,Mega,80977.61
2932,75000.0,32255.18,6076.59,Macro,266792.53
2933,19000.0,2405.4,507.79,Mega,70974.71
2934,20000.0,1342.2,1901.25,Mega,77524.64
2935,80000.0,31555.07,5829.25,Nano,286066.09
2936,37000.0,13373.31,389.2,Nano,131494.76
2937,88000.0,34175.39,6988.18,Macro,317827.02
2938,39000.0,9574.08,2508.98,Nano,139663.3
2939,94000.0,33273.76,5605.63,Nano,330721.6
2940,18000.0,10730.61,827.74,Mega,67580.62
2941,49000.0,12915.23,4690.74,Macro,178145.16
2942,72000.0,23838.35,2826.57,Nano,249632.83
2943,52000.0,24213.23,3817.03,Mega,184096.19
2944,26000.0,4949.51,508.68,Macro,94428.76
2945,48000.0,16919.29,1063.63,Macro,171538.94
2946,65000.0,23338.44,3875.18,Macro,233989.41
2947,74000.0,24623.63,5521.46,Micro,271365.13
2948,91000.0,36293.59,6685.51,Macro,325655.82
2949,13000.0,8233.61,1324.97,Mega,47601.29
2950,65000.0,18181.47,2970.73,Mega,232225.68
2951,35000.0,7198.78,1509.52,Nano,128737.29
2952,98000.0,27933.07,6098.29,Micro,345221.64
2953,48000.0,5931.78,520.85,Mega,169615.77
2954,83000.0,21269.77,4228.82,Macro,299926.58
2955,85000.0,27112.56,5223.86,Mega,304223.29
2956,89000.0,23533.01,1379.47,Mega,316637.66
2957,49000.0,10235.61,2507.19,Nano,171417.62
2958,16000.0,1414.51,1221.98,Macro,59307.23
2959,70000.0,16258.33,1726.27,Micro,252148.41
2960,97000.0,37552.23,6093.94,Macro,348678.39
2961,51000.0,11935.87,1614.93,Macro,178227.84
2962,85000.0,29912.88,5690.37,Nano,302374.62
2963,13000.0,700.88,1089.99,Mega,46173.43
2964,34000.0,5082.66,219.32,Mega,119000.05
2965,55000.0,16481.62,3267.17,Macro,196448.8
2966,14000.0,4451.73,925.17,Micro,47576.27
2967,50000.0,13839.47,1042.66,Micro,174479.11
2968,75000.0,30860.94,5033.56,Micro,261014.89
2969,43000.0,10365.33,2844.23,Macro,152107.0
2970,60000.0,22041.5,4153.91,Nano,213851.92
2971,56000.0,16568.78,3151.39,Nano,200381.26
2972,100000.0,36072.07,7602.36,Macro,354449.56
2973,45000.0,7116.58,2303.62,Macro,162059.73
2974,12000.0,5013.39,840.97,Nano,41373.86
2975,64000.0,18308.6,3349.84,Macro,232809.9
2976,46000.0,5523.67,1952.39,Macro,159068.41
2977,35000.0,18095.84,2099.58,Mega,127225.8
2978,46000.0,12357.41,836.94,Micro,162879.08
2979,15000.0,6603.96,332.43,Mega,49673.74
2980,43000.0,17796.94,3052.95,Macro,153801.74
2981,33000.0,11327.74,1322.38,Mega,119539.22
2982,76000.0,26012.65,6850.74,Micro,273706.3
2983,66000.0,26442.15,3116.63,Nano,237919.53
2984,23000.0,12056.15,3597.4,Nano,82792.09
2985,98000.0,34947.58,3385.31,Macro,351114.2
2986,63000.0,26400.15,1373.66,Nano,223298.87
2987,29000.0,13611.82,2670.11,Micro,104820.06
2988,82000.0,32444.16,5425.45,Nano,291194.7
2989,35000.0,7881.71,1732.69,Micro,129069.49
2990,85000.0,31864.97,5081.8,Micro,301744.87
2991,86000.0,28210.74,4373.47,Micro,302888.0
2992,65000.0,24235.37,3319.7,Macro,233643.34
2993,90000.0,36713.78,8103.66,Micro,320678.41
2994,21000.0,2937.13,1585.8,Macro,73552.34
2995,38000.0,12953.61,3856.3,Micro,133877.59
2996,12000.0,11835.76,2828.31,Nano,37423.74
2997,83000.0,27457.55,5358.95,Micro,293831.48
2998,43000.0,15844.02,2529.44,Micro,151196.72
2999,44000.0,26105.81,5549.67,Micro,157918.21
3000,28000.0,9184.66,686.66,Micro,102279.18
3001,61000.0,21064.83,950.81,Nano,216904.27
3002,75000.0,31971.94,4698.02,Micro,269332.36
3003,63000.0,10244.55,1647.91,Nano,218159.98
3004,91000.0,24708.0,1160.34,Micro,324160.94
3005,88000.0,24966.01,1277.69,Macro,313128.38
3006,85000.0,26566.16,5987.52,Macro,301650.78
3007,69000.0,23885.86,2516.66,Nano,248432.26
3008,15000.0,2777.12,2523.64,Micro,56886.98
3009,34000.0,10674.76,3993.12,Micro,120002.42
3010,93000.0,30450.13,2841.14,Nano,335506.01
3011,17000.0,1437.55,175.89,Nano,59802.39
3012,21000.0,5719.15,1089.86,Micro,75266.0
3013,72000.0,27985.62,6255.03,Micro,256699.34
3014,54000.0,22150.78,5855.27,Macro,200401.48
3015,13000.0,2933.65,336.68,Micro,44790.22
3016,53000.0,12070.09,1852.18,Mega,182906.17
3017,99000.0,30578.4,3043.52,Nano,347159.09
3018,39000.0,7244.49,2260.93,Macro,141009.68
3019,98000.0,41216.84,6137.99,Micro,353435.56
3020,49000.0,21181.36,4522.9,Macro,171393.39
3021,36000.0,21640.67,4667.5,Mega,128133.6
3022,68000.0,23844.9,1673.25,Nano,244028.47
3023,70000.0,24788.22,7581.21,Mega,246090.58
3024,36000.0,11641.02,1088.92,Micro,129945.89
3025,56000.0,16130.04,3866.94,Mega,196396.47
3026,91000.0,31002.06,3149.28,Macro,327330.59
3027,14000.0,12244.03,5347.55,Nano,47057.7
3028,84000.0,28451.36,2841.5,Nano,298372.06
3029,97000.0,24131.93,3174.01,Macro,342798.97
3030,72000.0,30028.54,7258.38,Micro,259976.08
3031,54000.0,14334.35,4555.54,Mega,190832.78
3032,43000.0,11651.84,3366.69,Micro,145418.66
3033,12000.0,3876.01,1906.03,Micro,44413.9
3034,47000.0,10997.58,2293.06,Nano,167115.88
3035,57000.0,13280.6,2101.51,Mega,201305.54
3036,47000.0,16939.53,2858.76,Nano,166948.47
3037,47000.0,13738.29,3330.65,Nano,169254.71
3038,96000.0,33289.58,6573.73,Micro,342952.63
3039,56000.0,13996.22,602.83,Macro,194232.28
3040,64000.0,25900.99,4113.42,Macro,229933.36
3041,81000.0,29121.47,7916.41,Nano,289640.59
3042,15000.0,6290.86,678.51,Mega,53729.36
3043,52000.0,23993.45,519.21,Macro,190185.35
3044,10000.0,5490.51,2470.0,Nano,37319.33
3045,93000.0,24932.37,1253.03,Macro,329147.81
3046,48000.0,23658.91,2309.97,Nano,173068.29
3047,52000.0,16266.72,3204.36,Nano,181059.15
3048,33000.0,13272.09,5465.26,Macro,117047.4
3049,38000.0,18664.76,3681.82,Mega,136149.79
3050,29000.0,9002.41,609.85,Nano,105433.1
3051,44000.0,12795.5,1228.34,Mega,156070.98
3052,27000.0,5266.44,1353.23,Mega,98374.97
3053,58000.0,23047.71,1465.81,Micro,208882.58
3054,56000.0,21022.86,3664.08,Nano,194961.03
3055,69000.0,26893.74,4596.61,Macro,247573.89
3056,45000.0,8375.0,1439.27,Mega,159062.48
3057,86000.0,33583.18,5258.12,Nano,305798.33
3058,47000.0,15728.23,2771.9,Macro,166972.02
3059,50000.0,15360.43,7610.97,Micro,175933.78
3060,95000.0,28725.5,5147.52,Nano,342832.71
3061,61000.0,15969.57,1951.0,Macro,212933.9
3062,36000.0,14164.05,497.25,Macro,134998.65
3063,58000.0,4870.19,3043.99,Macro,205543.13
3064,47000.0,14077.56,62.54,Macro,170468.88
3065,86000.0,28373.83,4539.82,Mega,306699.13
3066,57000.0,19879.51,8274.53,Micro,201425.14
3067,54000.0,9966.01,1321.27,Macro,195267.91
3068,46000.0,15220.53,5422.18,Nano,166069.36
3069,18000.0,14461.11,2347.34,Mega,62328.51
3070,25000.0,10255.0,1748.86,Micro,93466.9
3071,19000.0,388.59,255.87,Micro,67487.0
3072,54000.0,10724.75,342.66,Mega,195027.04
3073,60000.0,22045.59,180.6,Mega,213952.39
3074,26000.0,9409.51,1018.66,Micro,91274.28
3075,23000.0,337.28,1659.52,Mega,85585.51
3076,38000.0,2092.05,65.84,Nano,136953.91
3077,96000.0,33017.78,5625.79,Mega,338797.0
3078,21000.0,19974.43,1474.61,Macro,64570.81
3079,66000.0,18901.72,4247.81,Micro,230321.09
3080,52000.0,15219.55,740.54,Nano,190805.9
3081,59000.0,26569.31,4516.22,Macro,211036.85
3082,83000.0,33053.7,9502.27,Macro,291881.62
3083,73000.0,29740.53,5056.05,Macro,261938.26
3084,19000.0,10625.85,1036.05,Macro,64676.01
3085,90000.0,29309.29,2974.96,Micro,314811.72
3086,73000.0,23664.56,7655.59,Micro,253763.42
3087,37000.0,8110.51,3565.9,Macro,128373.97
3088,28000.0,10962.72,1364.43,Micro,99998.23
3089,99000.0,28782.91,7412.18,Macro,351529.52
3090,70000.0,22174.49,1088.76,Mega,249715.8
3091,76000.0,28887.38,5953.68,Micro,264664.14
3092,82000.0,24904.32,4074.22,Micro,292974.02
3093,22000.0,11995.61,858.91,Nano,77645.16
3094,91000.0,38556.14,10214.81,Macro,320683.15
3095,33000.0,18441.34,2713.99,Nano,118346.41
3096,76000.0,30182.29,4016.9,Macro,269390.21
3097,61000.0,21487.82,3771.89,Macro,218567.81
3098,92000.0,32167.17,6726.77,Micro,331931.51
3099,53000.0,23586.39,3258.95,Mega,186838.59
3100,71000.0,22084.57,1663.68,Nano,248703.11
3101,51000.0,17130.94,3601.39,Macro,178004.48
3102,68000.0,28751.7,6739.5,Mega,244926.75
3103,32000.0,15224.89,1161.45,Macro,111493.43
3104,10000.0,12201.23,2452.27,Macro,34113.96
3105,72000.0,24402.64,1995.13,Macro,253708.22
3106,49000.0,14290.72,4671.0,Nano,172890.88
3107,59000.0,13950.53,174.76,Micro,212344.98
3108,90000.0,28224.28,3729.51,Macro,312570.67
3109,96000.0,23981.04,1166.86,Mega,344863.01
3110,10000.0,10302.67,2397.55,Macro,37156.34
3111,80000.0,26819.83,700.88,Mega,284230.81
3112,50000.0,19412.04,188.39,Mega,174268.03
3113,94000.0,38584.36,5522.81,Macro,333566.38
3114,22000.0,6387.05,1980.0,Mega,81221.02
3115,30000.0,9749.32,3173.63,Mega,108486.51
3116,64000.0,26173.95,5061.94,Micro,225458.71
3117,79000.0,35942.67,3479.53,Mega,280119.14
3118,35000.0,16613.34,2937.63,Nano,128471.73
3119,87000.0,25308.87,888.74,Macro,314122.79
3120,15000.0,7531.24,2180.05,Nano,52683.1
3121,82000.0,30250.09,3334.02,Mega,292754.68
3122,56000.0,18892.76,6418.8,Macro,202533.98
3123,42000.0,5929.14,934.34,Mega,153532.19
3124,46000.0,14590.52,2353.7,Micro,162428.2
3125,89000.0,34526.38,7837.74,Macro,317487.87
3126,74000.0,27196.6,5616.32,Mega,267287.24
3127,83000.0,32835.97,5757.35,Nano,293303.19
3128,99000.0,40287.52,3937.11,Nano,354292.52
3129,52000.0,11055.67,2339.11,Mega,186970.73
3130,38000.0,15271.04,2028.07,Mega,132155.08
3131,82000.0,25844.21,5576.69,Nano,294435.99
3132,19000.0,3538.77,2106.95,Micro,65252.06
3133,73000.0,16852.83,4371.49,Micro,258869.42
3134,14000.0,218.03,337.64,Mega,48948.81
3135,80000.0,29340.19,7067.68,Nano,284260.35
3136,20000.0,8722.93,3337.46,Nano,68810.72
3137,71000.0,19979.77,6960.36,Mega,252076.43
3138,13000.0,5039.61,5038.28,Macro,48154.4
3139,21000.0,2669.4,1602.54,Nano,77613.96
3140,48000.0,12735.75,21.27,Nano,170615.42
3141,13000.0,3597.24,5441.01,Micro,52300.15
3142,49000.0,13090.88,2950.2,Macro,176716.9
3143,87000.0,34690.28,5616.5,Micro,305713.58
3144,93000.0,34795.12,4269.07,Nano,326434.45
3145,93000.0,34371.19,6494.09,Micro,331013.25
3146,21000.0,5000.54,199.66,Macro,75821.96
3147,33000.0,11350.73,964.36,Micro,117588.85
3148,94000.0,29088.31,4337.24,Mega,336784.91
3149,96000.0,34091.18,6356.48,Nano,342198.39
3150,38000.0,12600.92,2971.34,Mega,140137.01
3151,52000.0,21005.51,2405.1,Micro,184091.6
3152,28000.0,11268.41,1373.88,Mega,102679.05
3153,12000.0,5037.81,1199.56,Mega,45273.66
3154,51000.0,19841.78,4035.11,Micro,178557.42
3155,44000.0,20730.54,7469.62,Micro,157790.29
3156,99000.0,37127.88,3057.99,Macro,354966.42
3157,27000.0,4701.94,2075.23,Macro,99357.29
3158,52000.0,22908.17,3257.42,Mega,185895.02
3159,98000.0,26847.5,555.85,Macro,351862.79
3160,90000.0,29748.04,191.96,Mega,323089.06
3161,95000.0,37641.17,4268.64,Mega,335336.74
3162,28000.0,10973.68,2558.39,Mega,102978.83
3163,23000.0,1577.02,1075.43,Macro,78151.38
3164,58000.0,17791.38,4621.13,Macro,201908.51
3165,59000.0,19834.62,7641.13,Nano,210230.05
3166,37000.0,1555.59,19.31,Macro,130480.89
3167,49000.0,16682.62,4159.43,Mega,165653.85
3168,37000.0,14147.16,7161.31,Nano,134641.02
3169,97000.0,31690.83,5548.21,Nano,342426.13
3170,50000.0,17682.75,1605.19,Nano,175499.5
3171,99000.0,30308.41,7342.51,Nano,351042.62
3172,97000.0,34968.19,6731.47,Micro,342089.95
3173,58000.0,21399.93,2172.74,Mega,206413.04
3174,28000.0,10347.06,1330.44,Micro,96979.42
3175,76000.0,19101.8,2327.48,Nano,268892.29
3176,30000.0,6433.77,718.03,Macro,106652.76
3177,25000.0,14066.59,1322.9,Micro,90811.97
3178,50000.0,6744.75,1282.87,Macro,178146.19
3179,45000.0,12666.62,1415.74,Nano,160240.93
3180,23000.0,2119.8,893.3,Micro,80701.33
3181,86000.0,30409.58,6126.36,Mega,306770.73
3182,58000.0,21746.66,4451.85,Nano,210223.87
3183,20000.0,12920.66,1865.53,Nano,72346.27
3184,39000.0,26082.14,3414.84,Mega,135615.09
3185,92000.0,25648.76,4156.53,Micro,328451.95
3186,37000.0,17592.61,2569.46,Macro,130268.63
3187,81000.0,22063.61,2294.25,Micro,290407.4
3188,10000.0,5592.29,1396.28,Mega,36126.43
3189,20000.0,11764.36,1308.74,Mega,71124.71
3190,36000.0,2629.06,4784.61,Nano,129855.96
3191,54000.0,4341.9,1135.47,Macro,191964.91
3192,40000.0,17332.75,428.53,Macro,143704.3
3193,85000.0,23787.07,2504.07,Nano,307309.54
3194,24000.0,7544.7,2339.84,Mega,83557.12
3195,12000.0,2914.65,2951.87,Macro,52198.93
3196,46000.0,17469.94,1304.58,Micro,165228.84
3197,71000.0,21492.2,5969.25,Nano,253691.01
3198,20000.0,14141.82,1024.81,Macro,70030.21
3199,90000.0,32711.66,4755.05,Micro,322393.03
3200,94000.0,27089.74,1867.95,Nano,336647.63
3201,98000.0,28556.38,5407.82,Nano,346185.84
3202,23000.0,4375.79,3299.25,Nano,81432.66
3203,24000.0,11189.9,329.94,Nano,83489.05
3204,26000.0,14816.94,5930.06,Mega,95036.07
3205,23000.0,16625.02,612.28,Nano,80681.45
3206,46000.0,15633.11,2681.85,Micro,164598.72
3207,26000.0,12788.5,3013.49,Micro,97744.36
3208,25000.0,5438.16,17.01,Nano,88434.22
3209,17000.0,10653.28,1828.6,Macro,61881.91
3210,27000.0,2334.27,61.27,Macro,94637.61
3211,96000.0,32891.65,2377.67,Nano,344664.98
3212,24000.0,10621.79,1086.53,Macro,86879.18
3213,67000.0,20081.71,884.52,Macro,233085.01
3214,26000.0,3977.0,130.78,Mega,90181.68
3215,23000.0,9024.58,3276.22,Mega,85939.9
3216,95000.0,31055.72,6758.47,Mega,340623.36
3217,58000.0,13303.69,4383.67,Mega,207572.06
3218,46000.0,15571.91,3193.75,Nano,162700.96
3219,30000.0,7570.74,732.23,Macro,109976.06
3220,40000.0,13322.67,2613.95,Micro,145173.1
3221,43000.0,19404.67,1227.67,Nano,148178.56
3222,92000.0,42271.58,7379.31,Macro,328842.67
3223,98000.0,29350.27,6913.73,Nano,347507.37
3224,92000.0,29645.28,2641.85,Macro,330264.32
3225,54000.0,11117.55,2865.08,Nano,189655.81
3226,52000.0,18159.94,318.09,Mega,182929.6
3227,77000.0,28867.5,3481.91,Nano,270065.32
3228,84000.0,22476.96,2357.76,Micro,295713.57
3229,44000.0,10242.68,468.68,Macro,159267.74
3230,85000.0,27891.0,7145.67,Micro,302831.73
3231,63000.0,20236.5,4367.76,Macro,230124.35
3232,28000.0,17343.64,2071.64,Micro,96930.05
3233,81000.0,26672.72,4564.26,Nano,291320.04
3234,60000.0,12859.01,2182.89,Micro,213340.7
3235,45000.0,17127.52,1462.86,Micro,157656.16
3236,40000.0,8144.14,719.07,Micro,146079.23
3237,50000.0,14118.24,461.93,Mega,178277.64
3238,63000.0,17250.1,877.48,Macro,227292.97
3239,51000.0,14292.25,469.67,Micro,182526.46
3240,65000.0,24237.44,5698.04,Mega,225452.59
3241,70000.0,6447.45,381.43,Micro,248312.75
3242,50000.0,17637.29,1085.35,Mega,176674.75
3243,45000.0,14293.97,1906.69,Macro,156463.37
3244,45000.0,13491.38,427.45,Macro,164152.73
3245,31000.0,8275.87,2131.42,Macro,112192.88
3246,20000.0,2372.9,857.51,Micro,73751.2
3247,25000.0,15285.73,430.38,Micro,88887.79
3248,48000.0,16069.93,4783.02,Nano,165992.06
3249,12000.0,3135.56,2924.75,Micro,40562.29
3250,27000.0,7351.58,3159.42,Mega,96745.91
3251,75000.0,30081.01,6303.43,Nano,268812.03
3252,53000.0,17369.53,4404.96,Macro,188212.39
3253,26000.0,10400.53,2607.02,Nano,89840.06
3254,79000.0,28969.68,5722.55,Nano,281355.42
3255,64000.0,26089.26,6297.89,Nano,225980.79
3256,25000.0,11140.89,2011.77,Mega,91250.34
3257,25000.0,8577.29,1765.27,Micro,88391.52
3258,22000.0,3482.54,1146.37,Macro,81237.8
3259,76000.0,34124.97,5948.49,Mega,270342.57
3260,64000.0,20712.22,5464.03,Nano,228432.6
3261,55000.0,26772.63,6895.09,Mega,198152.19
3262,87000.0,21847.24,4848.89,Nano,308745.12
3263,58000.0,22809.42,6167.09,Nano,198915.84
3264,21000.0,8977.24,1183.89,Micro,77286.57
3265,51000.0,18814.8,3440.68,Mega,182511.61
3266,14000.0,14955.57,924.45,Nano,46586.82
3267,19000.0,7069.72,3109.66,Mega,66334.27
3268,72000.0,33198.22,2388.29,Micro,257236.72
3269,92000.0,31183.04,5005.95,Mega,331754.76
3270,84000.0,27771.19,4870.18,Macro,299257.1
3271,17000.0,4490.6,947.53,Mega,55792.76
3272,33000.0,16361.0,2198.07,Nano,116679.89
3273,53000.0,19374.49,211.22,Macro,191864.13
3274,34000.0,15851.3,2468.16,Macro,130342.02
3275,61000.0,20161.05,3305.57,Nano,219188.78
3276,24000.0,14537.01,5115.17,Micro,82959.11
3277,16000.0,3639.31,2077.95,Nano,54318.74
3278,93000.0,32497.99,8698.5,Macro,331541.51
3279,88000.0,33649.54,6652.39,Nano,314871.5
3280,75000.0,24461.23,7508.53,Nano,261515.35
3281,24000.0,9509.3,3018.31,Macro,81288.53
3282,90000.0,26914.29,6074.16,Mega,322466.8
3283,69000.0,12362.77,1544.76,Micro,245510.18
3284,32000.0,16821.67,1585.22,Micro,114669.54
3285,76000.0,32668.74,6549.8,Micro,269031.4
3286,40000.0,20307.4,1150.82,Micro,139985.95
3287,66000.0,23768.23,5455.27,Nano,242233.68
3288,47000.0,17747.72,5058.79,Macro,164747.63
3289,82000.0,25145.87,2923.13,Macro,288746.34
3290,19000.0,7809.77,2943.76,Macro,67283.27
3291,97000.0,32369.94,5285.9,Micro,341124.88
3292,93000.0,33788.91,5026.88,Macro,328618.35
3293,53000.0,21553.91,8112.43,Micro,192322.58
3294,98000.0,27412.16,4655.18,Macro,351417.91
3295,14000.0,5736.64,1232.05,Macro,48944.58
3296,77000.0,16069.28,357.1,Macro,273494.65
3297,67000.0,16096.69,1386.04,Macro,238720.37
3298,52000.0,18383.97,704.46,Macro,186081.79
3299,19000.0,6819.13,3677.2,Micro,63505.99
3300,70000.0,28115.19,5700.98,Macro,251235.91
3301,25000.0,1896.59,1966.39,Micro,84309.44
3302,41000.0,24740.52,9855.09,Macro,152510.02
3303,25000.0,14165.91,496.06,Nano,87279.78
3304,54000.0,19697.2,1434.32,Nano,193735.84
3305,33000.0,13193.3,782.5,Micro,123857.81
3306,69000.0,25748.82,1818.4,Nano,248179.72
3307,51000.0,17875.53,5311.29,Mega,181159.04
3308,69000.0,28016.97,6183.2,Micro,248290.79
3309,80000.0,33192.91,6567.47,Micro,287314.26
3310,44000.0,7159.15,1946.13,Micro,157885.42
3311,22000.0,4079.79,922.61,Mega,81130.91
3312,94000.0,40131.12,5876.51,Nano,333422.83
3313,62000.0,20468.93,5018.04,Macro,217773.05
3314,78000.0,28730.49,5352.24,Macro,276721.13
3315,65000.0,17295.83,3449.77,Nano,234887.85
3316,79000.0,21064.77,7177.42,Micro,283041.86
